Site,Parameter,Date (LST),Value,Unit,QCCode,OPCode
RIVR,T640-PM2.5 AQI,2022/07/06 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/06 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/07 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/08 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/09 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/10 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/11 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/12 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 14:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 15:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 16:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 17:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 18:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 19:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 20:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 21:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 22:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/13 23:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 00:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 01:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 02:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 03:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 04:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 05:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 06:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 07:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 08:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 09:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 10:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 11:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/14 13:00,7.78539,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 14:00,5.14441,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 15:00,11.55383,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 16:00,10.51595,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 17:00,8.90179,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 18:00,8.62323,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 19:00,8.54003,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 20:00,8.12529,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 21:00,8.41739,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 22:00,9.18049,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/14 23:00,9.75077,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 00:00,9.80339,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 01:00,9.41764,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 02:00,9.71358,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 03:00,10.22502,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 04:00,10.80626,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 05:00,12.11111,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 06:00,12.63007,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 07:00,13.31505,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 08:00,13.76998,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 09:00,15.60442,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 10:00,17.72284,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 11:00,16.7532,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 12:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/15 13:00,-999,ug/m3_LC,8,1
RIVR,T640-PM2.5 AQI,2022/07/15 14:00,14.07027,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 15:00,14.12057,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 16:00,14.58018,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 17:00,14.34917,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 18:00,14.94715,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 19:00,15.93206,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 20:00,15.64903,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 21:00,15.009,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 22:00,14.32891,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/15 23:00,14.91011,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 00:00,15.14379,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 01:00,15.25838,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 02:00,15.84415,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 03:00,16.29376,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 04:00,16.83842,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 05:00,17.5596,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 06:00,18.77435,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 07:00,22.09453,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 08:00,22.50476,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 09:00,19.4481,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 10:00,18.65012,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 11:00,16.33214,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 12:00,14.80607,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 13:00,14.59832,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 14:00,15.90233,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 15:00,15.38026,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 16:00,15.2496,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 17:00,14.07608,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 18:00,13.23889,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 19:00,11.76246,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 20:00,14.24036,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 21:00,15.70532,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 22:00,15.16314,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/16 23:00,15.30315,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 00:00,16.14277,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 01:00,16.40263,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 02:00,17.46948,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 03:00,18.63526,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 04:00,18.69126,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 05:00,19.03948,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 06:00,17.83229,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 07:00,19.28734,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 08:00,18.9415,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 09:00,17.99406,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 10:00,15.84104,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 11:00,6.90501,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 12:00,5.86013,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 13:00,12.06114,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 14:00,12.23217,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 15:00,11.88719,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 16:00,9.78326,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 17:00,9.31403,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 18:00,9.23965,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 19:00,10.00791,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 20:00,10.48661,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 21:00,9.84424,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 22:00,10.01938,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/17 23:00,10.24167,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 00:00,10.59658,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 01:00,11.20918,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 02:00,11.80389,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 03:00,12.72793,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 04:00,13.17,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 05:00,13.80189,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 06:00,13.88623,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 07:00,14.67708,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 08:00,15.69589,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 09:00,15.25043,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 10:00,10.89032,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 11:00,9.90914,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 12:00,8.24206,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 13:00,7.50435,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 14:00,7.50921,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 15:00,8.16679,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 16:00,8.12616,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 17:00,8.20505,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 18:00,7.32156,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 19:00,9.13178,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 20:00,9.43748,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 21:00,9.84749,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 22:00,10.54673,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/18 23:00,10.94399,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/19 00:00,11.51984,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/19 01:00,10.94099,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2022/07/19 02:00,11.17118,ug/m3_LC,0,1
